bj920000,2026-05-20,16.06,15.53,16.06,15.51,200342,3147226
bj920001,2026-05-20,15.35,15.18,15.46,15,1328452,20189235
bj920002,2026-05-20,95.76,93.23,97.17,93.14,935155,87194424
bj920003,2026-05-20,30.9,30.46,31.07,30.38,162776,4969635
bj920005,2026-05-20,34.69,34.09,34.76,33.92,192931,6608406
bj920006,2026-05-20,19.76,19.14,20.02,19.1,541753,10618132
bj920007,2026-05-20,52.35,51.03,52.71,50.91,96005,4955781
bj920008,2026-05-20,25.78,25.25,25.78,25.2,372335,9444041
bj920009,2026-05-20,45.41,44.7,45.99,44.7,133890,6050695
bj920010,2026-05-20,13.11,12.9,13.69,12.8,9189297,121950088
bj920014,2026-05-20,12.1,11.68,12.18,11.63,1124345,13347506
bj920015,2026-05-20,45.59,50.55,50.55,45.29,2039903,96625748
bj920016,2026-05-20,16.58,16.3,16.73,16.2,141709,2332376
bj920017,2026-05-20,17.53,16.78,17.53,16.74,1069326,18126935
bj920018,2026-05-20,28.19,27.26,28.19,27.14,883733,24230808
bj920019,2026-05-20,17.68,17.16,17.76,17.11,1374739,23515398
bj920020,2026-05-20,16.16,15.73,16.23,15.72,902539,14312738
bj920021,2026-05-20,10.75,10.17,10.77,10.16,18094506,187632256
bj920022,2026-05-20,26.05,25.59,26.05,25.4,154612,3962919
bj920023,2026-05-20,2.57,2.45,2.57,2.44,5039182,12409743
bj920026,2026-05-20,33.55,33.72,34.99,33.51,631382,21580676
bj920027,2026-05-20,18.21,18.18,18.34,17.97,422938,7662115
bj920029,2026-05-20,65.98,65.3,66.5,65.03,463956,30301040
bj920030,2026-05-20,5.64,5.46,5.65,5.43,1163342,6409055
bj920033,2026-05-20,17.15,16.42,17.15,16.37,773101,12439898
bj920035,2026-05-20,32.17,31.7,32.71,31.52,443697,13521244
bj920036,2026-05-20,48.42,47.88,49.78,47.55,964535,46991744
bj920037,2026-05-20,51.5,50.27,51.82,50.18,907123,45787656
bj920039,2026-05-20,9.36,9.14,9.42,9.11,443901,4097398
bj920045,2026-05-20,550.99,526,555.89,523.03,486154,261121936
bj920046,2026-05-20,30.52,28.47,30.81,28.35,6799028,198091248
bj920047,2026-05-20,30.9,30.17,30.99,30.01,1338630,40636722
bj920050,2026-05-20,33.13,32.51,33.13,32.33,242987,7575958
bj920056,2026-05-20,22.61,22.43,22.75,22.18,410585,9213123
bj920057,2026-05-20,6.1,5.97,6.13,5.92,569901,3416873
bj920060,2026-05-20,32.17,31.52,32.21,31.3,1862954,58641328
bj920061,2026-05-20,25.25,24.67,25.38,24.3,665393,16429588
bj920062,2026-05-20,10.9,10.71,11.05,10.55,3385835,36384478
bj920066,2026-05-20,22.1,21.78,22.45,21.62,213968,4711522
bj920068,2026-05-20,19.81,19.94,20.64,19.66,2593474,52448748
bj920075,2026-05-20,22.09,21.6,22.09,21.38,1329818,28664202
bj920076,2026-05-20,21.65,21.45,21.76,21.36,419869,9028439
bj920077,2026-05-20,17.2,17.05,17.2,16.74,4547953,75633344
bj920080,2026-05-20,25.62,25.78,25.83,25.22,259905,6630101
bj920082,2026-05-20,15.05,14.77,15.05,14.73,273294,3991590
bj920086,2026-05-20,31.09,30.34,31.09,30.05,1062292,32365056
bj920087,2026-05-20,12.85,12.25,12.91,12.25,1982181,24733684
bj920088,2026-05-20,44.16,43.96,46.3,43.77,3477644,156776464
bj920089,2026-05-20,16.79,16.27,16.79,16.23,797547,13041105
bj920090,2026-05-20,4.93,4.6,4.94,4.54,3056384,14400502
bj920091,2026-05-20,50.77,49.13,51.07,49,607817,29745160
bj920092,2026-05-20,34.42,33.13,34.56,32.81,1893387,63494320
bj920098,2026-05-20,24,23.48,24.1,23.48,262169,6225734
bj920099,2026-05-20,30.1,29.62,30.1,29.59,257565,7639416
bj920100,2026-05-20,62.63,59.11,63.36,59.08,2923217,176228320
bj920101,2026-05-20,34.56,33.78,34.56,33.77,242866,8270731
bj920106,2026-05-20,50.23,48.04,50.23,47.74,729328,35321244
bj920108,2026-05-20,11.97,11.75,11.97,11.64,789974,9252515
bj920110,2026-05-20,32.3,31.11,32.3,31.01,71938,2265327
bj920111,2026-05-20,33.03,31.1,33.05,30.97,4652825,147944360
bj920112,2026-05-20,31.43,31.05,31.72,30.95,69807,2177683
bj920116,2026-05-20,101.5,102,102.65,98.1,1563069,155539184
bj920118,2026-05-20,22.45,21.9,22.51,21.72,426659,9400293
bj920119,2026-05-20,68.79,67.15,69.49,67.03,585204,39720908
bj920121,2026-05-20,37.61,36.73,37.67,36.69,142879,5290447
bj920122,2026-05-20,25.6,24.87,25.8,24.8,299689,7549150
bj920123,2026-05-20,12.66,12.18,12.66,12.17,474074,5816523
bj920124,2026-05-20,16.78,16.46,16.78,16.36,1263774,20811998
bj920128,2026-05-20,25.67,25.39,26.26,25.24,1145249,29183724
bj920130,2026-05-20,19.32,18.6,19.32,18.6,567734,10663531
bj920132,2026-05-20,13.87,13.6,13.99,13.48,213979,2924635
bj920139,2026-05-20,18.67,19.86,20.38,18.67,8427595,164480592
